pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
265.900000,203.420000,292.880000,238.990000,432.340000,228.620000,359.441409,355.141326,374.240000,451.560000
267.920000,203.000000,294.300000,238.730000,433.990000,229.650000,357.887067,356.691033,374.210000,451.000000
269.940000,202.540000,295.690000,238.440000,435.740000,230.640000,357.887067,355.141326,374.130000,450.870000
271.850000,201.890000,297.100000,238.190000,437.040000,231.650000,357.887067,355.141326,374.060000,450.730000
273.790000,201.220000,298.670000,238.000000,438.420000,232.650000,359.441409,354.624756,374.060000,450.450000
275.830000,200.640000,299.980000,237.760000,440.040000,233.670000,357.887067,354.624756,374.090000,450.060000
277.810000,199.980000,301.370000,237.320000,441.680000,234.860000,356.950000,354.950000,374.020000,449.980000
279.820000,199.310000,302.870000,236.980000,443.040000,235.850000,360.011109,352.723803,373.950000,449.910000
281.870000,198.840000,304.090000,236.730000,444.320000,236.990000,360.120000,352.940000,373.890000,449.900000
283.890000,198.030000,305.450000,236.250000,445.910000,238.100000,360.430000,353.060000,373.820000,449.910000
285.900000,197.290000,306.980000,236.070000,447.120000,239.200000,360.750000,352.900000,373.780000,449.870000
287.900000,196.670000,308.430000,235.670000,448.540000,240.390000,361.000000,352.710000,373.740000,449.840000
289.940000,195.850000,309.800000,235.120000,450.000000,241.880000,361.280000,352.490000,373.710000,449.810000
292.060000,195.080000,311.240000,234.910000,451.280000,243.000000,361.560000,352.100000,373.690000,449.780000
294.190000,194.410000,312.550000,234.470000,452.730000,244.280000,361.660000,352.100000,373.670000,449.770000
296.290000,193.830000,314.050000,233.940000,454.060000,245.710000,361.790000,352.090000,373.650000,449.760000
298.440000,193.060000,315.470000,233.380000,455.240000,246.950000,361.920000,352.020000,373.650000,449.710000
300.860000,192.290000,316.900000,232.990000,456.490000,248.300000,362.180000,351.900000,373.660000,449.640000
302.880000,191.590000,318.260000,232.570000,457.910000,249.740000,362.170000,351.910000,373.670000,449.590000
305.020000,190.840000,319.720000,232.030000,459.140000,250.950000,362.450000,351.910000,373.630000,449.590000
307.100000,190.080000,321.090000,231.580000,460.320000,252.310000,362.680000,351.910000,373.610000,449.570000
309.340000,189.330000,322.320000,231.050000,461.620000,253.950000,362.910000,351.900000,373.570000,449.550000
311.720000,188.650000,323.880000,230.610000,462.790000,255.350000,363.120000,351.890000,373.500000,449.540000
313.940000,187.900000,325.330000,229.950000,463.920000,256.750000,363.280000,351.920000,372.930000,449.690000
316.040000,187.070000,326.820000,229.410000,464.990000,258.140000,363.330000,351.950000,372.330000,449.800000
318.280000,186.310000,328.250000,228.830000,466.080000,259.690000,363.440000,351.970000,372.310000,449.790000
320.540000,185.640000,329.640000,228.210000,467.180000,260.950000,363.590000,351.990000,372.290000,449.790000
322.820000,184.900000,331.060000,227.690000,468.280000,262.250000,363.660000,352.150000,372.250000,449.820000
324.970000,184.110000,332.450000,227.050000,469.310000,263.850000,363.730000,352.330000,372.220000,449.850000
327.240000,183.310000,333.990000,226.330000,470.300000,265.220000,363.810000,352.830000,372.200000,449.860000
329.510000,182.600000,335.400000,225.790000,471.320000,266.640000,363.880000,353.080000,372.180000,449.870000
331.940000,181.810000,336.950000,225.140000,472.330000,268.030000,363.880000,353.320000,372.110000,449.940000
334.180000,181.140000,338.320000,224.350000,473.350000,269.380000,363.880000,353.830000,372.080000,450.000000
336.420000,180.310000,339.960000,223.740000,474.160000,270.810000,363.870000,354.080000,371.980000,450.070000
338.850000,179.680000,341.440000,223.040000,475.130000,272.120000,363.830000,354.290000,371.980000,450.080000
341.150000,178.980000,343.010000,222.490000,476.080000,273.570000,363.870000,354.810000,371.950000,450.170000
343.360000,178.170000,344.810000,221.780000,477.000000,274.970000,363.890000,355.090000,371.940000,450.290000
345.750000,177.520000,346.330000,221.130000,477.860000,276.240000,363.890000,355.390000,371.890000,450.360000
348.110000,176.880000,347.990000,220.370000,478.720000,277.770000,363.910000,355.910000,371.830000,450.430000
350.430000,176.190000,349.680000,219.630000,479.450000,278.970000,363.910000,356.180000,371.630000,450.940000
352.830000,175.650000,351.130000,219.050000,480.050000,280.250000,363.910000,356.540000,371.010000,451.120000
355.080000,175.010000,352.840000,218.330000,480.950000,281.710000,363.960000,356.990000,370.350000,451.240000
357.450000,174.190000,354.530000,217.750000,481.760000,283.070000,363.990000,357.290000,370.360000,451.400000
359.950000,173.570000,356.090000,216.910000,482.450000,284.250000,364.090000,357.810000,370.230000,451.930000
362.290000,173.030000,357.870000,216.300000,483.070000,285.470000,364.170000,358.110000,370.180000,451.990000
364.790000,172.260000,359.630000,215.660000,483.780000,286.870000,364.240000,358.450000,370.140000,452.050000
367.120000,171.910000,361.210000,214.820000,484.270000,288.060000,364.310000,358.970000,370.100000,452.120000
369.490000,171.280000,362.940000,214.090000,484.900000,289.250000,364.420000,359.300000,370.040000,452.220000
372.090000,170.730000,364.700000,213.310000,485.720000,290.460000,364.700000,359.870000,369.980000,452.320000
374.670000,170.070000,366.290000,212.670000,486.080000,291.770000,364.820000,360.150000,369.900000,452.410000
377.040000,169.490000,368.050000,211.870000,486.890000,292.950000,364.920000,360.490000,369.720000,452.940000
379.380000,169.020000,369.870000,211.140000,487.570000,294.060000,365.000000,360.980000,369.650000,453.030000
381.930000,168.590000,371.660000,210.470000,487.980000,295.140000,365.090000,361.320000,369.590000,453.120000
384.340000,167.980000,373.270000,209.760000,488.380000,296.190000,365.200000,361.850000,369.520000,453.220000
386.950000,167.450000,375.090000,209.040000,489.090000,297.300000,365.310000,362.140000,368.900000,453.460000
389.520000,167.010000,377.020000,208.200000,489.720000,298.530000,365.370000,362.490000,368.150000,454.140000
391.970000,166.620000,378.830000,207.590000,490.110000,299.760000,365.430000,363.020000,367.540000,454.790000
394.340000,166.150000,380.600000,207.040000,490.710000,300.750000,365.540000,363.630000,367.400000,454.890000
396.930000,165.840000,382.270000,206.190000,491.070000,301.740000,365.730000,363.960000,367.270000,454.980000
399.320000,165.290000,384.060000,205.430000,491.350000,302.650000,365.790000,364.160000,367.140000,455.050000
401.830000,164.860000,386.010000,205.050000,491.990000,303.640000,365.890000,364.590000,367.090000,455.090000
404.210000,164.460000,388.010000,204.580000,492.510000,304.590000,366.000000,365.090000,367.050000,455.170000
406.780000,164.060000,389.770000,203.660000,492.940000,305.640000,366.120000,365.750000,366.930000,455.240000
409.200000,163.620000,391.720000,203.010000,493.180000,306.510000,366.200000,366.030000,366.930000,455.360000
411.680000,163.110000,393.650000,202.350000,493.530000,307.090000,366.200000,366.310000,366.850000,455.430000
414.080000,162.750000,395.510000,201.880000,494.000000,308.030000,366.210000,366.930000,366.680000,455.910000
416.580000,162.110000,397.340000,201.140000,494.270000,308.950000,366.360000,367.190000,366.540000,456.020000
419.070000,161.860000,399.120000,200.310000,494.840000,309.820000,366.550000,367.830000,365.860000,456.220000
421.590000,161.410000,401.100000,200.050000,495.130000,310.660000,366.700000,368.130000,365.180000,456.390000
423.970000,160.930000,403.140000,199.640000,495.450000,311.450000,366.700000,368.390000,365.030000,456.920000
426.320000,160.490000,405.140000,198.870000,495.880000,311.990000,366.700000,369.000000,364.960000,456.980000
428.950000,160.060000,406.930000,198.050000,496.080000,312.830000,366.830000,369.550000,364.870000,457.010000
431.330000,159.690000,408.900000,197.300000,496.370000,313.620000,366.920000,369.760000,364.750000,457.050000
433.770000,159.150000,410.880000,196.920000,496.760000,314.090000,366.960000,369.910000,364.660000,457.120000
436.090000,158.890000,412.860000,196.240000,496.990000,314.800000,367.000000,370.040000,364.560000,457.200000
