4841,11,,,,,,,,,
Time,rHAT,lHAT,RHip,LHip,RKnee,LKnee,RAnkle,LAnkle,RMTP,LMTP
0.0251,84.39125,80.52743,138.1559,153.5628,38.1085,148.2407,125.4134,101.4877,136.7497,156.3497
0.0252,84.38909,80.52218,138.0666,153.5941,38.09783,148.1935,125.3928,101.4342,136.7501,156.3315
0.0253,84.38697,80.51693,137.9773,153.6253,38.08738,148.1463,125.3722,101.3809,136.7504,156.3128
0.0254,84.38488,80.51168,137.888,153.6566,38.07717,148.0992,125.3516,101.328,136.7508,156.2938
0.0255,84.38283,80.50642,137.7987,153.6879,38.06718,148.0521,125.3311,101.2753,136.7511,156.2742
0.0256,84.38081,80.50116,137.7094,153.7193,38.05743,148.005,125.3106,101.2229,136.7514,156.2543
0.0257,84.37882,80.4959,137.6201,153.7506,38.04791,147.958,125.2901,101.1709,136.7517,156.2339
0.0258,84.37688,80.49064,137.5308,153.782,38.03862,147.9111,125.2697,101.1191,136.7519,156.2131
0.0259,84.37497,80.48538,137.4415,153.8134,38.02956,147.8641,125.2493,101.0675,136.7522,156.1919
0.026,84.37309,80.48011,137.3522,153.8448,38.02073,147.8173,125.2289,101.0163,136.7524,156.1702
0.0261,84.37126,80.47485,137.2629,153.8763,38.01214,147.7705,125.2086,100.9654,136.7526,156.1482
0.0262,84.36946,80.46958,137.1736,153.9078,38.00378,147.7237,125.1883,100.9147,136.7527,156.1257
0.0263,84.36769,80.46432,137.0844,153.9393,37.99565,147.6771,125.168,100.8644,136.7529,156.1028
0.0264,84.36597,80.45905,136.9951,153.9709,37.98776,147.6304,125.1478,100.8143,136.753,156.0795
0.0265,84.36429,80.45379,136.9058,154.0025,37.9801,147.5839,125.1276,100.7645,136.7531,156.0558
0.0266,84.36264,80.44852,136.8165,154.0341,37.97268,147.5374,125.1074,100.715,136.7532,156.0317
0.0267,84.36103,80.44326,136.7272,154.0658,37.96549,147.491,125.0873,100.6658,136.7533,156.0072
0.0268,84.35946,80.438,136.638,154.0976,37.95853,147.4446,125.0672,100.6168,136.7533,155.9823
0.0269,84.35793,80.43273,136.5487,154.1293,37.95181,147.3983,125.0472,100.5682,136.7534,155.957
0.027,84.35644,80.42748,136.4595,154.1612,37.94532,147.3521,125.0272,100.5198,136.7534,155.9313
0.0271,84.355,80.42222,136.3702,154.193,37.93907,147.306,125.0072,100.4718,136.7534,155.9052
0.0272,84.35359,80.41696,136.281,154.2249,37.93306,147.2599,124.9873,100.424,136.7533,155.8787
0.0273,84.35222,80.41171,136.1918,154.2569,37.92728,147.2139,124.9674,100.3764,136.7533,155.8518
0.0274,84.35089,80.40646,136.1026,154.2889,37.92174,147.1681,124.9475,100.3292,136.7532,155.8246
0.0275,84.34961,80.40122,136.0134,154.321,37.91643,147.1223,124.9277,100.2823,136.7531,155.7969
0.0276,84.34836,80.39598,135.9242,154.3532,37.91136,147.0765,124.9079,100.2356,136.753,155.7689
0.0277,84.34716,80.39074,135.8351,154.3854,37.90653,147.0309,124.8881,100.1892,136.7529,155.7405
0.0278,84.346,80.38551,135.7459,154.4176,37.90193,146.9854,124.8684,100.1431,136.7527,155.7117
0.0279,84.34488,80.38028,135.6568,154.4499,37.89757,146.9399,124.8488,100.0973,136.7526,155.6825
0.028,84.3438,80.37506,135.5677,154.4823,37.89345,146.8946,124.8291,100.0518,136.7524,155.653
0.0281,84.34277,80.36984,135.4786,154.5148,37.88957,146.8493,124.8095,100.0065,136.7521,155.6231
0.0282,84.34178,80.36463,135.3895,154.5473,37.88593,146.8042,124.79,99.96156,136.7519,155.5928
0.0283,84.34084,80.35942,135.3004,154.5799,37.88252,146.7591,124.7704,99.91687,136.7517,155.5622
0.0284,84.33993,80.35422,135.2114,154.6125,37.87935,146.7142,124.751,99.87245,136.7514,155.5312
0.0285,84.33908,80.34903,135.1223,154.6453,37.87642,146.6693,124.7315,99.82832,136.7511,155.4998
0.0286,84.33826,80.34385,135.0333,154.6781,37.87373,146.6246,124.7121,99.78446,136.7508,155.4681
0.0287,84.33749,80.33867,134.9444,154.711,37.87128,146.58,124.6927,99.74088,136.7505,155.436
0.0288,84.33677,80.3335,134.8554,154.7439,37.86907,146.5355,124.6734,99.69758,136.7501,155.4036
0.0289,84.33608,80.32834,134.7665,154.777,37.86709,146.4911,124.6541,99.65456,136.7497,155.3708
0.029,84.33545,80.32318,134.6776,154.8101,37.86536,146.4468,124.6349,99.61181,136.7494,155.3376
0.0291,84.33486,80.31804,134.5887,154.8433,37.86387,146.4026,124.6157,99.56934,136.749,155.3042
0.0292,84.33431,80.3129,134.4998,154.8766,37.86261,146.3586,124.5965,99.52714,136.7485,155.2703
0.0293,84.33382,80.30778,134.411,154.91,37.8616,146.3147,124.5773,99.48522,136.7481,155.2361
0.0294,84.33336,80.30266,134.3222,154.9434,37.86083,146.2709,124.5583,99.44358,136.7476,155.2016
0.0295,84.33296,80.29755,134.2334,154.977,37.8603,146.2272,124.5392,99.40221,136.7471,155.1667
0.0296,84.3326,80.29246,134.1446,155.0106,37.86,146.1837,124.5202,99.36111,136.7467,155.1315
0.0297,84.33228,80.28737,134.0559,155.0444,37.85995,146.1403,124.5012,99.32029,136.7461,155.096
0.0298,84.33202,80.2823,133.9672,155.0782,37.86014,146.097,124.4823,99.27974,136.7456,155.0601
0.0299,84.3318,80.27724,133.8786,155.1122,37.86057,146.0539,124.4634,99.23946,136.745,155.0239
0.03,84.33163,80.27218,133.7899,155.1462,37.86124,146.0109,124.4445,99.19946,136.7445,154.9874
0.0301,84.3315,80.26715,133.7013,155.1804,37.86215,145.968,124.4257,99.15972,136.7439,154.9505
0.0302,84.33142,80.26212,133.6128,155.2146,37.86331,145.9253,124.407,99.12026,136.7433,154.9133
0.0303,84.33139,80.25711,133.5243,155.249,37.8647,145.8827,124.3882,99.08107,136.7427,154.8758
0.0304,84.33141,80.25211,133.4358,155.2834,37.86634,145.8402,124.3695,99.04214,136.742,154.8379
0.0305,84.33148,80.24712,133.3473,155.318,37.86822,145.7979,124.3509,99.00349,136.7414,154.7998
0.0306,84.3316,80.24215,133.2589,155.3527,37.87034,145.7558,124.3323,98.96511,136.7407,154.7613
0.0307,84.33176,80.2372,133.1705,155.3874,37.8727,145.7138,124.3137,98.92699,136.74,154.7225
0.0308,84.33197,80.23225,133.0822,155.4223,37.87531,145.672,124.2952,98.88915,136.7393,154.6834
0.0309,84.33224,80.22733,132.9939,155.4574,37.87815,145.6303,124.2767,98.85157,136.7385,154.6439
0.031,84.33255,80.22242,132.9056,155.4925,37.88124,145.5887,124.2582,98.81425,136.7378,154.6042
0.0311,84.33291,80.21752,132.8174,155.5277,37.88457,145.5473,124.2398,98.77721,136.737,154.5641
0.0312,84.33332,80.21264,132.7292,155.5631,37.88814,145.5061,124.2215,98.74043,136.7363,154.5238
0.0313,84.33378,80.20778,132.6411,155.5986,37.89196,145.4651,124.2031,98.70391,136.7355,154.4831
0.0314,84.33429,80.20293,132.553,155.6342,37.89602,145.4242,124.1849,98.66766,136.7347,154.4421
0.0315,84.33485,80.1981,132.465,155.6699,37.90032,145.3834,124.1666,98.63168,136.7338,154.4009
0.0316,84.33545,80.19329,132.377,155.7058,37.90486,145.3429,124.1484,98.59596,136.733,154.3593
0.0317,84.33611,80.1885,132.289,155.7418,37.90964,145.3025,124.1303,98.5605,136.7321,154.3174
0.0318,84.33682,80.18373,132.2011,155.7779,37.91467,145.2622,124.1122,98.52531,136.7312,154.2752
0.0319,84.33758,80.17897,132.1133,155.8142,37.91994,145.2222,124.0941,98.49037,136.7304,154.2328
0.032,84.33839,80.17423,132.0255,155.8506,37.92545,145.1823,124.076,98.4557,136.7294,154.19
0.0321,84.33926,80.16952,131.9377,155.8871,37.93121,145.1426,124.058,98.42129,136.7285,154.147
0.0322,84.34017,80.16482,131.85,155.9237,37.9372,145.103,124.0401,98.38715,136.7276,154.1036
0.0323,84.34113,80.16014,131.7624,155.9605,37.94344,145.0637,124.0222,98.35326,136.7266,154.06
0.0324,84.34214,80.15549,131.6747,155.9975,37.94993,145.0245,124.0043,98.31963,136.7257,154.0161
0.0325,84.34321,80.15085,131.5872,156.0345,37.95665,144.9855,123.9865,98.28627,136.7247,153.9719
0.0326,84.34433,80.14624,131.4997,156.0718,37.96362,144.9466,123.9687,98.25316,136.7237,153.9274
0.0327,84.34549,80.14165,131.4123,156.1091,37.97083,144.908,123.9509,98.22031,136.7227,153.8826
0.0328,84.34671,80.13708,131.3249,156.1466,37.97828,144.8696,123.9332,98.18772,136.7217,153.8376
0.0329,84.34798,80.13253,131.2375,156.1843,37.98598,144.8313,123.9156,98.15538,136.7206,153.7922
0.033,84.34931,80.12801,131.1503,156.2221,37.99391,144.7932,123.898,98.1233,136.7196,153.7466
0.0331,84.35068,80.12351,131.063,156.26,38.00209,144.7553,123.8804,98.09148,136.7185,153.7008
0.0332,84.35211,80.11903,130.9759,156.2981,38.01052,144.7176,123.8628,98.05992,136.7174,153.6546
0.0333,84.35358,80.11458,130.8888,156.3364,38.01918,144.6801,123.8453,98.02861,136.7163,153.6082
0.0334,84.35511,80.11015,130.8018,156.3748,38.02809,144.6428,123.8279,97.99755,136.7152,153.5615
0.0335,84.35669,80.10575,130.7148,156.4133,38.03724,144.6057,123.8105,97.96675,136.7141,153.5145
0.0336,84.35833,80.10137,130.6279,156.4521,38.04663,144.5688,123.7931,97.93621,136.713,153.4672
0.0337,84.36001,80.09701,130.541,156.4909,38.05626,144.5321,123.7757,97.90592,136.7118,153.4197
0.0338,84.36175,80.09269,130.4542,156.53,38.06613,144.4955,123.7584,97.87588,136.7107,153.372
0.0339,84.36354,80.08838,130.3675,156.5692,38.07625,144.4592,123.7412,97.84609,136.7095,153.3239
0.034,84.36538,80.08411,130.2808,156.6085,38.08661,144.4231,123.724,97.81656,136.7083,153.2756
0.0341,84.36728,80.07986,130.1942,156.648,38.09721,144.3872,123.7068,97.78728,136.7071,153.2271
0.0342,84.36922,80.07564,130.1077,156.6877,38.10805,144.3515,123.6897,97.75825,136.7059,153.1782
0.0343,84.37122,80.07145,130.0213,156.7276,38.11913,144.316,123.6726,97.72947,136.7047,153.1292
0.0344,84.37327,80.06728,129.9349,156.7676,38.13046,144.2807,123.6555,97.70094,136.7034,153.0798
0.0345,84.37538,80.06315,129.8485,156.8078,38.14202,144.2456,123.6385,97.67266,136.7022,153.0302
0.0346,84.37753,80.05904,129.7623,156.8481,38.15383,144.2107,123.6215,97.64463,136.7009,152.9804
0.0347,84.37974,80.05496,129.6761,156.8886,38.16588,144.176,123.6046,97.61685,136.6997,152.9303
0.0348,84.382,80.05091,129.59,156.9293,38.17817,144.1416,123.5877,97.58932,136.6984,152.8799
0.0349,84.38432,80.04689,129.504,156.9702,38.19069,144.1073,123.5708,97.56204,136.6971,152.8293
0.035,84.38668,80.0429,129.418,157.0112,38.20346,144.0733,123.554,97.535,136.6958,152.7785
0.0351,84.3891,80.03895,129.3321,157.0525,38.21647,144.0395,123.5372,97.50822,136.6945,152.7273
0.0352,84.39157,80.03502,129.2463,157.0939,38.22972,144.0059,123.5205,97.48168,136.6932,152.676
0.0353,84.3941,80.03112,129.1606,157.1354,38.24321,143.9725,123.5038,97.45538,136.6919,152.6244
0.0354,84.39667,80.02726,129.0749,157.1772,38.25694,143.9393,123.4872,97.42934,136.6905,152.5726
0.0355,84.3993,80.02343,128.9893,157.2191,38.27091,143.9064,123.4705,97.40354,136.6892,152.5205
0.0356,84.40198,80.01963,128.9038,157.2612,38.28512,143.8737,123.4539,97.37798,136.6878,152.4681
0.0357,84.40471,80.01586,128.8184,157.3035,38.29956,143.8412,123.4374,97.35267,136.6865,152.4156
0.0358,84.4075,80.01213,128.7331,157.346,38.31425,143.8089,123.4209,97.3276,136.6851,152.3628
0.0359,84.41033,80.00843,128.6478,157.3886,38.32917,143.7768,123.4044,97.30278,136.6837,152.3097
0.036,84.41322,80.00476,128.5626,157.4315,38.34434,143.745,123.388,97.2782,136.6823,152.2564
0.0361,84.41617,80.00113,128.4775,157.4745,38.35974,143.7134,123.3716,97.25387,136.6809,152.2029
0.0362,84.41916,79.99753,128.3925,157.5177,38.37538,143.682,123.3553,97.22978,136.6795,152.1491
0.0363,84.42221,79.99397,128.3076,157.5611,38.39125,143.6509,123.3389,97.20593,136.6781,152.0951
0.0364,84.4253,79.99044,128.2227,157.6047,38.40737,143.6199,123.3227,97.18233,136.6766,152.0409
0.0365,84.42845,79.98695,128.1379,157.6485,38.42372,143.5892,123.3064,97.15897,136.6752,151.9865
0.0366,84.43166,79.9835,128.0533,157.6925,38.44031,143.5588,123.2902,97.13585,136.6738,151.9318
0.0367,84.43491,79.98008,127.9687,157.7366,38.45713,143.5285,123.274,97.11297,136.6723,151.8768
0.0368,84.43822,79.9767,127.8842,157.781,38.4742,143.4985,123.2579,97.09033,136.6708,151.8217
0.0369,84.44157,79.97335,127.7997,157.8255,38.49149,143.4687,123.2418,97.06793,136.6694,151.7663
0.037,84.44498,79.97004,127.7154,157.8703,38.50903,143.4392,123.2258,97.04578,136.6679,151.7107
0.0371,84.44844,79.96677,127.6312,157.9152,38.5268,143.4099,123.2097,97.02386,136.6664,151.6549
0.0372,84.45196,79.96354,127.547,157.9604,38.5448,143.3808,123.1937,97.00219,136.6649,151.5988
0.0373,84.45552,79.96035,127.463,158.0057,38.56304,143.3519,123.1778,96.98075,136.6635,151.5425
0.0374,84.45914,79.95719,127.379,158.0512,38.58152,143.3233,123.1619,96.95956,136.662,151.486
0.0375,84.4628,79.95408,127.2952,158.0969,38.60023,143.295,123.146,96.9386,136.6605,151.4293
0.0376,84.46652,79.951,127.2114,158.1429,38.61917,143.2668,123.1301,96.91789,136.6589,151.3723
0.0377,84.47029,79.94797,127.1277,158.189,38.63835,143.2389,123.1143,96.89741,136.6574,151.3151
0.0378,84.47411,79.94497,127.0441,158.2353,38.65776,143.2113,123.0985,96.87717,136.6559,151.2577
0.0379,84.47798,79.94202,126.9606,158.2818,38.67741,143.1838,123.0828,96.85717,136.6544,151.2001
0.038,84.4819,79.9391,126.8773,158.3286,38.69728,143.1566,123.0671,96.83741,136.6529,151.1423
0.0381,84.48587,79.93623,126.794,158.3755,38.71739,143.1297,123.0514,96.81788,136.6513,151.0842
0.0382,84.48989,79.9334,126.7108,158.4226,38.73774,143.103,123.0358,96.7986,136.6498,151.026
0.0383,84.49396,79.93061,126.6277,158.4699,38.75831,143.0765,123.0201,96.77955,136.6482,150.9675
0.0384,84.49808,79.92787,126.5447,158.5175,38.77912,143.0503,123.0046,96.76074,136.6467,150.9088
0.0385,84.50226,79.92516,126.4618,158.5652,38.80015,143.0243,122.989,96.74217,136.6451,150.8498
0.0386,84.50648,79.9225,126.379,158.6132,38.82142,142.9985,122.9735,96.72383,136.6436,150.7907
0.0387,84.51075,79.91988,126.2963,158.6613,38.84292,142.973,122.958,96.70573,136.642,150.7313
0.0388,84.51507,79.91731,126.2137,158.7097,38.86465,142.9477,122.9426,96.68787,136.6404,150.6718
0.0389,84.51944,79.91478,126.1313,158.7582,38.8866,142.9227,122.9271,96.67025,136.6389,150.612
0.039,84.52387,79.91229,126.0489,158.807,38.90879,142.8979,122.9117,96.65286,136.6373,150.552
0.0391,84.52834,79.90985,125.9666,158.856,38.93121,142.8734,122.8964,96.63571,136.6357,150.4918
0.0392,84.53285,79.90746,125.8845,158.9051,38.95385,142.8491,122.8811,96.61879,136.6342,150.4314
0.0393,84.53742,79.90511,125.8024,158.9545,38.97672,142.8251,122.8658,96.60212,136.6326,150.3708
0.0394,84.54204,79.9028,125.7205,159.0041,38.99982,142.8012,122.8505,96.58567,136.631,150.31
0.0395,84.5467,79.90054,125.6386,159.0539,39.02315,142.7777,122.8352,96.56947,136.6294,150.2489
0.0396,84.55142,79.89833,125.5569,159.104,39.0467,142.7544,122.82,96.5535,136.6278,150.1877
0.0397,84.55618,79.89616,125.4753,159.1542,39.07048,142.7313,122.8048,96.53777,136.6262,150.1262
0.0398,84.56099,79.89405,125.3938,159.2046,39.09449,142.7084,122.7897,96.52227,136.6246,150.0646
0.0399,84.56585,79.89197,125.3124,159.2553,39.11872,142.6859,122.7746,96.50701,136.6231,150.0027
0.04,84.57075,79.88995,125.2311,159.3061,39.14317,142.6635,122.7595,96.49199,136.6215,149.9406
0.0401,84.5757,79.88797,125.15,159.3572,39.16786,142.6414,122.7444,96.4772,136.6199,149.8783
0.0402,84.5807,79.88605,125.0689,159.4085,39.19276,142.6196,122.7293,96.46265,136.6183,149.8158
0.0403,84.58575,79.88417,124.988,159.46,39.21789,142.598,122.7143,96.44833,136.6167,149.7532
0.0404,84.59085,79.88234,124.9071,159.5117,39.24324,142.5766,122.6993,96.43425,136.6151,149.6903
0.0405,84.59599,79.88055,124.8264,159.5636,39.26882,142.5555,122.6844,96.42041,136.6135,149.6272
0.0406,84.60117,79.87882,124.7459,159.6157,39.29461,142.5346,122.6694,96.40681,136.6119,149.5639
0.0407,84.60641,79.87714,124.6654,159.6681,39.32063,142.514,122.6545,96.39344,136.6103,149.5003
0.0408,84.61169,79.87551,124.585,159.7206,39.34687,142.4936,122.6396,96.3803,136.6087,149.4366
0.0409,84.61701,79.87393,124.5048,159.7734,39.37334,142.4735,122.6247,96.36741,136.6071,149.3727
0.041,84.62239,79.8724,124.4247,159.8264,39.40002,142.4536,122.6099,96.35475,136.6055,149.3086
0.0411,84.6278,79.87092,124.3447,159.8796,39.42692,142.434,122.5951,96.34233,136.6039,149.2443
0.0412,84.63327,79.86949,124.2648,159.933,39.45404,142.4146,122.5803,96.33014,136.6023,149.1798
0.0413,84.63877,79.86811,124.1851,159.9866,39.48138,142.3955,122.5655,96.3182,136.6007,149.1151
0.0414,84.64433,79.86679,124.1055,160.0404,39.50894,142.3766,122.5508,96.30649,136.5991,149.0501
0.0415,84.64992,79.86552,124.026,160.0945,39.53672,142.3579,122.536,96.29501,136.5975,148.985
0.0416,84.65557,79.8643,123.9466,160.1487,39.56471,142.3395,122.5213,96.28378,136.596,148.9197
0.0417,84.66125,79.86313,123.8673,160.2032,39.59292,142.3214,122.5067,96.27278,136.5944,148.8542
0.0418,84.66698,79.86202,123.7882,160.2579,39.62135,142.3035,122.492,96.26202,136.5928,148.7885
0.0419,84.67275,79.86096,123.7092,160.3128,39.64999,142.2858,122.4774,96.2515,136.5912,148.7225
0.042,84.67857,79.85995,123.6303,160.3679,39.67885,142.2684,122.4627,96.24122,136.5896,148.6564
0.0421,84.68443,79.859,123.5516,160.4233,39.70793,142.2512,122.4481,96.23118,136.588,148.5901
0.0422,84.69033,79.8581,123.473,160.4788,39.73721,142.2343,122.4336,96.22138,136.5864,148.5236
0.0423,84.69628,79.85726,123.3945,160.5346,39.76672,142.2176,122.419,96.21181,136.5849,148.4569
0.0424,84.70227,79.85647,123.3161,160.5905,39.79643,142.2012,122.4045,96.20249,136.5833,148.39
0.0425,84.7083,79.85573,123.2379,160.6467,39.82636,142.185,122.39,96.19341,136.5817,148.3229
0.0426,84.71437,79.85506,123.1598,160.7031,39.8565,142.1691,122.3755,96.18456,136.5802,148.2556
0.0427,84.72049,79.85443,123.0819,160.7597,39.88685,142.1534,122.361,96.17596,136.5786,148.188
0.0428,84.72664,79.85387,123.0041,160.8166,39.91741,142.138,122.3465,96.1676,136.577,148.1203
0.0429,84.73284,79.85336,122.9264,160.8736,39.94819,142.1228,122.3321,96.15948,136.5755,148.0524
0.043,84.73908,79.8529,122.8488,160.9309,39.97917,142.1078,122.3176,96.1516,136.5739,147.9843
0.0431,84.74536,79.85251,122.7714,160.9883,40.01036,142.0931,122.3032,96.14397,136.5723,147.916
0.0432,84.75168,79.85217,122.6941,161.046,40.04176,142.0786,122.2888,96.13657,136.5708,147.8476
0.0433,84.75803,79.85189,122.617,161.1039,40.07337,142.0644,122.2744,96.12942,136.5692,147.7789
0.0434,84.76443,79.85166,122.5399,161.162,40.10519,142.0504,122.2601,96.12251,136.5677,147.71
0.0435,84.77087,79.8515,122.4631,161.2203,40.13721,142.0367,122.2457,96.11585,136.5662,147.6409
0.0436,84.77735,79.85139,122.3863,161.2789,40.16944,142.0232,122.2314,96.10943,136.5646,147.5716
0.0437,84.78387,79.85134,122.3097,161.3376,40.20188,142.01,122.2171,96.10326,136.5631,147.5021
0.0438,84.79043,79.85135,122.2333,161.3965,40.23452,141.997,122.2028,96.09733,136.5616,147.4325
0.0439,84.79702,79.85142,122.157,161.4557,40.26737,141.9843,122.1885,96.09164,136.56,147.3626
0.044,84.80365,79.85154,122.0808,161.5151,40.30042,141.9717,122.1742,96.08621,136.5585,147.2925
0.0441,84.81032,79.85173,122.0048,161.5747,40.33367,141.9595,122.16,96.08101,136.557,147.2223
0.0442,84.81703,79.85198,121.9289,161.6345,40.36713,141.9475,122.1457,96.07607,136.5555,147.1518
0.0443,84.82378,79.85228,121.8531,161.6945,40.40079,141.9357,122.1315,96.07137,136.554,147.0811
0.0444,84.83056,79.85265,121.7775,161.7547,40.43465,141.9242,122.1172,96.06693,136.5524,147.0103
0.0445,84.83738,79.85308,121.7021,161.8151,40.46871,141.9129,122.103,96.06273,136.5509,146.9392
0.0446,84.84424,79.85357,121.6268,161.8758,40.50298,141.9018,122.0888,96.05878,136.5494,146.868
0.0447,84.85113,79.85412,121.5516,161.9366,40.53744,141.891,122.0746,96.05508,136.5479,146.7965
0.0448,84.85806,79.85473,121.4766,161.9977,40.5721,141.8804,122.0605,96.05163,136.5465,146.7249
0.0449,84.86503,79.8554,121.4017,162.0589,40.60696,141.8701,122.0463,96.04843,136.545,146.6531
0.045,84.87203,79.85613,121.327,162.1204,40.64202,141.86,122.0321,96.04549,136.5435,146.581
0.0451,84.87906,79.85693,121.2524,162.1821,40.67728,141.8502,122.018,96.04279,136.542,146.5088
0.0452,84.88613,79.85778,121.178,162.244,40.71273,141.8406,122.0039,96.04035,136.5405,146.4364
0.0453,84.89323,79.8587,121.1038,162.3061,40.74838,141.8312,121.9897,96.03816,136.5391,146.3637
0.0454,84.90037,79.85969,121.0296,162.3684,40.78423,141.8221,121.9756,96.03623,136.5376,146.2909
0.0455,84.90755,79.86073,120.9557,162.4309,40.82027,141.8133,121.9615,96.03456,136.5361,146.2179
0.0456,84.91475,79.86184,120.8818,162.4936,40.85651,141.8046,121.9474,96.03314,136.5347,146.1447
0.0457,84.92199,79.86301,120.8082,162.5565,40.89293,141.7962,121.9333,96.03197,136.5332,146.0713
0.0458,84.92926,79.86425,120.7347,162.6197,40.92956,141.7881,121.9192,96.03106,136.5318,145.9976
0.0459,84.93657,79.86555,120.6613,162.683,40.96637,141.7801,121.9051,96.03042,136.5303,145.9238
0.046,84.9439,79.86691,120.5881,162.7465,41.00338,141.7725,121.891,96.03003,136.5289,145.8498
0.0461,84.95127,79.86834,120.5151,162.8103,41.04058,141.765,121.877,96.0299,136.5274,145.7756
0.0462,84.95867,79.86983,120.4422,162.8742,41.07796,141.7578,121.8629,96.03003,136.526,145.7012
0.0463,84.96611,79.87138,120.3694,162.9384,41.11554,141.7509,121.8489,96.03042,136.5246,145.6266
0.0464,84.97357,79.873,120.2969,163.0027,41.15331,141.7441,121.8348,96.03107,136.5232,145.5518
0.0465,84.98106,79.87469,120.2244,163.0673,41.19127,141.7376,121.8208,96.03199,136.5217,145.4768
0.0466,84.98859,79.87644,120.1522,163.132,41.22941,141.7314,121.8067,96.03317,136.5203,145.4016
0.0467,84.99614,79.87826,120.0801,163.197,41.26775,141.7254,121.7927,96.03461,136.5189,145.3262
0.0468,85.00373,79.88014,120.0081,163.2621,41.30627,141.7196,121.7787,96.03633,136.5175,145.2506
0.0469,85.01134,79.88209,119.9363,163.3275,41.34497,141.7141,121.7646,96.0383,136.5161,145.1748
